TIMESTAMP,IRT5023A1xx24,TDR5023A10624,TDR5023A11824,TDR5023A13024,TDR5023A14224,DEN5023A1xx24,Ta_2m_Avg,RH_2m_Avg,WndAveSpd_3m,WndAveDir_3m,PresAvg_1pnt5m,Solar_2m_Avg,Rain_1m_Tot,TaMax_2m,TaMin_2m,RHMax_2m,RHMin_2m,cwsi,swsi,eto,etc,kc
2024-07-18 19:00:00,27.272440000000003,21.3,19.191665,21.0,21.9,3640.678,29.4225,45.18683333333333,3.315166666666667,151.1266666666667,918.6639416666666,175.90666666666667,0.0,29.55883333333333,29.267666666666667,45.3785,44.98216666666666,,0.0352148351648354,,,
2024-07-18 20:00:00,26.16379,21.26667,19.175,21.01667,21.891665,3640.336,27.368,52.452666666666666,2.8913,148.52833333333334,918.7556383333334,44.46891666666667,0.0,27.508166666666668,27.21966666666667,52.59316666666667,52.314,,0.0364633866133865,,,
2024-07-18 21:00:00,23.63662,21.3,19.191665,21.033335,21.9,3640.3315,25.149833333333333,57.518166666666666,2.51445,151.78833333333333,919.1459883333332,0.0,0.0,25.292666666666666,24.999333333333333,57.637166666666666,57.3985,,0.0342157842157844,,,
2024-07-18 22:00:00,22.09939,21.283335,19.108335,21.008335,21.9,3642.662,23.79416666666667,59.72866666666667,2.5723166666666666,154.17999999999998,919.412485,0.0,0.0,23.9425,23.643,59.851,59.61016666666667,,0.0379618881118881,,,
2024-07-18 23:00:00,21.473435,21.28333,19.2,21.01667,21.9,3647.493,22.801,62.74466666666667,3.3638,158.09,919.4923133333334,0.0,0.0,22.946666666666665,22.660666666666664,62.86683333333334,62.63,,0.0349650349650351,,,
2024-07-19 00:00:00,21.25042,21.266665,19.233335,21.066665,21.925,3654.229,22.3025,64.02016666666667,4.020783333333333,162.84,919.1662566666668,0.0,0.0,22.441666666666663,22.1565,64.15316666666666,63.90783333333333,,0.032217832167832,3.4396898261783626,4.127627791414035,1.2
2024-07-19 01:00:00,20.610015,21.3,19.241665,21.058335,21.925,3657.9095,21.5695,67.41116666666667,4.019116666666666,165.78333333333333,918.99532,0.0,0.0,21.706833333333336,21.434833333333334,67.53366666666666,67.29683333333334,,0.0312187812187811,,,
2024-07-19 02:00:00,19.94305,21.275,19.191665,21.04167,21.90833,3665.913,20.92533333333333,70.71466666666667,4.017716666666667,171.6266666666667,918.5647166666666,0.0,0.0,21.0665,20.777833333333334,70.85566666666666,70.57966666666667,,0.0344655844155844,,,
2024-07-19 03:00:00,19.1873,21.28333,19.25,21.05,21.933335,3672.841,20.07133333333333,75.28833333333334,2.2947333333333333,158.04666666666665,918.4417016666666,0.0,0.0,20.2085,19.920166666666667,75.43116666666667,75.14733333333334,,0.0314685814185814,,,
2024-07-19 04:00:00,17.900115,21.291665,19.266665,21.091665,21.975,3679.8265,19.345666666666663,79.144,1.887133333333333,156.70166666666668,918.5114616666668,0.0,0.0,19.48933333333333,19.19,79.28366666666668,78.997,,0.0282219280719283,,,
2024-07-19 05:00:00,17.568224999999998,21.283335,19.233335,21.1,21.958335,3691.552,18.719,82.73,1.6544,160.63166666666666,918.4930866666668,0.0,0.0,18.854666666666667,18.56866666666667,82.87166666666667,82.575,,0.0297201298701301,,,
2024-07-19 06:00:00,16.889825000000002,21.233335,19.25,21.1,21.93333,3701.9675,18.26083333333333,85.61833333333334,1.6767666666666663,162.21166666666667,918.291295,2.547883333333333,0.0,18.402166666666663,18.102,85.76333333333334,85.46166666666666,,0.0314685814185817,,,
2024-07-19 07:00:00,17.507025,21.258335,19.216665,21.1,21.941665,3714.1915,18.8915,84.48166666666665,2.6945666666666668,173.605,918.1616916666668,37.112,0.0,19.031,18.73,84.61,84.33666666666666,,0.0314685814185814,,,
2024-07-19 08:00:00,19.08644,21.25,19.25,21.066665,21.933335,3722.7365,20.2645,80.24816666666668,3.013383333333333,173.505,918.1176083333334,124.719,0.0,20.410166666666665,20.1075,80.42183333333334,80.07533333333332,,0.0319680319680317,,,
2024-07-19 09:00:00,21.728715,21.216665,19.266665,21.033335,21.941665,3724.5455,22.77533333333333,70.81066666666668,3.65915,181.43,918.22718,336.3016666666666,0.0,22.932666666666663,22.626666666666665,71.17716666666666,70.4625,,0.0332168831168834,,,
2024-07-19 10:00:00,23.99049,21.2,19.20833,21.066665,21.933335,3724.2335,24.622166666666665,64.73383333333334,3.264533333333333,209.29166666666663,918.507025,309.1183333333333,0.0,24.76633333333333,24.46216666666667,65.1395,64.36866666666667,,0.0347153846153847,,,
2024-07-19 11:00:00,24.83283,21.216665,19.225,21.075000000000003,21.9,3724.683,26.0265,60.72383333333333,0.9743333333333334,206.2295,918.5659133333334,468.29833333333335,0.0,26.174166666666668,25.86916666666667,61.15833333333333,60.31166666666666,,0.0344655844155844,,,
2024-07-19 12:00:00,26.83698,21.15,19.208335,21.075000000000003,21.90833,3717.694,27.220666666666663,56.55683333333333,2.0113333333333334,198.27623333333327,918.211885,372.1859166666666,0.0,27.373833333333334,27.049666666666667,56.94416666666667,56.189166666666665,,0.0367133366633367,,,
2024-07-19 13:00:00,21.298165,21.2,19.25,21.066665,21.9,3710.058,20.343,80.62633333333333,3.3409,245.34356666666665,919.0101633333333,3.7217,0.0084666666666666,20.515,20.168333333333333,81.29183333333334,79.99316666666667,,0.0344655844155847,,,
2024-07-19 14:00:00,18.630075,21.183335,19.208335,21.06667,21.9,3715.8695,21.8915,83.16383333333333,2.340233333333333,118.12433333333334,916.4881516666668,278.6661666666667,0.0042333333333333,22.0665,21.718833333333336,83.94149999999999,82.42616666666666,,0.0362135864135865,,,
2024-07-19 15:00:00,25.72457,21.191665,19.225,21.1,21.875,3729.417,26.00483333333333,75.7105,1.5972166666666667,171.76715000000002,916.42985,692.185,0.0042333333333333,26.17183333333333,25.837,77.17533333333333,74.36066666666667,,0.035214835164835,,,
2024-07-19 16:00:00,28.85009,21.141665000000003,19.200000000000003,21.05,21.81667,3728.527,28.37833333333333,66.95816666666666,2.632766666666667,137.1201,916.2361966666666,677.6283333333333,0.0,28.52983333333333,28.220166666666668,68.0995,65.866,,0.0407092407592407,,,
2024-07-19 17:00:00,28.62446,21.125,19.191665,21.016665,21.808335,3718.054,28.377333333333336,62.57,3.61595,55.41433333333334,916.1333533333332,458.45,0.0,28.531166666666664,28.210500000000003,63.19949999999999,61.9545,,0.0427073426573427,,,
2024-07-19 18:00:00,26.580260000000003,21.116665,19.158335,21.04167,21.8,3711.9345,27.043333333333333,66.11583333333333,2.06685,67.17783333333334,916.6183033333332,228.02666666666667,0.0,27.202166666666667,26.86616666666667,66.52633333333333,65.718,,0.0434564435564434,,,
2024-07-19 19:00:00,25.00242,21.1,19.175,21.01667,21.8,3710.946,24.6565,75.62233333333333,2.329466666666667,59.255,917.1148133333334,23.4527,0.0,24.799166666666668,24.505166666666664,75.859,75.373,,0.0442056943056941,,,
2024-07-19 20:00:00,22.959565,21.175,19.200000000000003,21.016665,21.8,3712.1185,23.26333333333333,82.32266666666666,1.2379833333333332,119.76166666666668,916.27153,26.33785,0.0,23.410500000000003,23.114166666666662,82.50633333333333,82.13433333333334,,0.041208841158841,,,
2024-07-19 21:00:00,20.486885,21.175,19.216665,21.058335,21.808335,3713.0305,21.396833333333333,91.62833333333332,0.4850833333333333,59.79683333333333,917.29006,0.0,0.0,21.53933333333333,21.244833333333336,91.81333333333332,91.44,,0.0392107392607391,,,
2024-07-19 22:00:00,19.75354,21.125,19.2,21.01667,21.833335,3719.965,20.706666666666667,92.93,0.4401166666666666,65.10283333333334,917.6494016666668,0.0,0.0,20.856166666666663,20.549,93.095,92.73166666666664,,0.0417081418581418,,,
2024-07-19 23:00:00,18.704085,21.2,19.2,21.03333,21.816665,3728.423,19.34233333333333,96.48166666666664,0.6617666666666667,45.64278333333333,917.19355,0.0,0.0,19.486666666666668,19.1885,96.63333333333334,96.31333333333332,,0.0394606893106893,,,
2024-07-20 00:00:00,18.95075,21.2,19.158335,21.033335,21.8,3744.373,19.6665,96.16,1.5356,66.725,918.33683,0.0,0.0,19.8045,19.512,96.315,96.0,,0.0412086913086914,4.491893471386112,5.390272165663334,1.2
2024-07-20 01:00:00,19.372595,21.2,19.2,21.04167,21.808335,3755.228,19.724,95.835,0.9775833333333334,83.93486666666666,919.018395,0.0,0.0,19.8615,19.58533333333333,95.98666666666666,95.7,,0.0394603896103895,,,
2024-07-20 02:00:00,19.5019,21.175,19.175,21.058335,21.808335,3755.605,19.729666666666667,94.83,0.70685,79.31016666666666,918.8600333333331,0.0,0.0,19.872166666666665,19.583,94.96333333333334,94.68833333333332,,0.0404594405594404,,,
2024-07-20 03:00:00,19.245385,21.133335,19.166665,21.033335,21.833335,3762.4655,19.41583333333333,95.45333333333332,1.2422333333333335,48.04643333333333,918.5420383333332,0.0,0.0,19.56833333333333,19.253,95.59166666666668,95.285,,0.0419579420579421,,,
2024-07-20 04:00:00,19.3008,21.158335,19.200000000000003,21.041665,21.8,3765.9585,19.468666666666667,95.20666666666666,0.90825,28.1925,918.7916866666668,0.0,0.0,19.620166666666663,19.315666666666665,95.33833333333334,95.04,,0.0409590409590411,,,
2024-07-20 05:00:00,19.39759,21.116665,19.233335,21.075,21.825000000000003,3771.634,19.621166666666667,93.43,1.46055,25.31548333333333,919.2274216666668,0.0,0.0,19.759833333333336,19.474833333333333,93.56833333333334,93.26833333333336,,0.0394605394605394,,,
2024-07-20 06:00:00,18.93545,21.175,19.216665,21.1,21.875,3784.5445,19.4865,92.74666666666668,1.358766666666667,31.2385,919.711,0.4582333333333333,0.0,19.63066666666667,19.332666666666668,92.885,92.6,,0.0359640859140857,,,
2024-07-20 07:00:00,18.99574,21.108335,19.216665,21.1,21.85,3785.6045,19.131666666666668,93.82166666666669,1.79915,236.1099,919.928825,24.69128333333333,0.0,19.27733333333333,18.97883333333333,93.96333333333334,93.65833333333332,,0.0387112887112887,,,
2024-07-20 08:00:00,18.990315,21.175,19.283335,21.158335,21.9,3785.542,18.498833333333334,95.93333333333334,1.887983333333333,99.19101666666668,920.3121733333334,60.15,0.0,18.64816666666667,18.34583333333333,96.09,95.78166666666668,,0.0314684315684318,,,
2024-07-20 09:00:00,19.454405,21.15,19.25,21.116665,21.9,3785.6045,19.348333333333336,91.99666666666668,1.88955,225.30713333333333,920.5787616666668,201.65,0.0,19.4885,19.200333333333333,92.345,91.64333333333336,,0.0344655844155844,,,
2024-07-20 10:00:00,22.295655,21.166665,19.233335,21.1,21.891665,3784.918,21.96783333333333,79.459,2.0124833333333334,152.51086666666666,920.7854383333334,488.4766666666666,0.0,22.12366666666667,21.8125,80.16183333333333,78.7525,,0.0352148351648354,,,
2024-07-20 11:00:00,24.831015,21.1,19.233335,21.1,21.875,3785.1425,25.040000000000003,61.95116666666667,2.5462333333333333,140.17288333333332,920.7672366666668,699.755,0.0,25.19816666666667,24.863666666666667,63.064,60.98033333333333,,0.0377122377622374,,,
2024-07-20 12:00:00,25.802775,21.083335,19.2,21.058335,21.841665,3785.471,26.58966666666667,49.872166666666665,3.79085,30.039566666666666,920.7857283333334,818.2683333333333,0.0,26.748,26.430333333333333,50.84066666666667,49.02283333333333,,0.0414584915084914,,,
2024-07-20 13:00:00,26.066625,21.091665,19.175,21.058335,21.808335,3783.455,27.314166666666665,48.525,3.3874166666666667,39.07441666666667,920.89336,829.765,0.0,27.488,27.131500000000003,49.56966666666666,47.43516666666667,,0.0429569930069927,,,
2024-07-20 14:00:00,25.92339,21.04167,19.25833,21.1,21.8,3765.657,27.49866666666667,45.91933333333333,3.7536166666666655,39.22671666666667,920.634275,754.6716666666667,0.0,27.666166666666665,27.321,47.00216666666667,44.873666666666665,0.4046632430082025,0.0409590409590407,,,
2024-07-20 15:00:00,26.027575,21.033335,19.15,21.075,21.791665,3742.212,27.936333333333334,43.85666666666667,3.5459666666666667,31.8735,920.3435883333332,750.715,0.0,28.088,27.757,44.945166666666665,42.77783333333333,0.617351007336758,0.0454545454545454,,,
2024-07-20 16:00:00,26.40145,21.091665,19.2,21.033335,21.733335,3728.576,27.831833333333336,43.81133333333333,3.6728666666666654,45.78566666666666,920.2149616666668,656.815,0.0,27.98783333333333,27.66583333333333,44.6905,42.99083333333333,0.4545505171418729,0.0452047452547454,,,
2024-07-20 17:00:00,26.1802,21.066665,19.18333,21.05833,21.75,3723.4735,27.2335,46.41433333333334,2.86815,50.60666666666667,920.3455583333332,484.8083333333333,0.0,27.386333333333333,27.07433333333333,47.276833333333336,45.57716666666667,0.1768898009836595,0.0452050449550446,,,
2024-07-20 18:00:00,25.24253,21.083335,19.175,21.04167,21.708335,3723.173,26.7,48.36383333333333,2.33355,58.325500000000005,919.9565233333334,335.06666666666666,0.0,26.84433333333333,26.54233333333333,48.862,47.901,,0.0467030969030968,,,
2024-07-20 19:00:00,24.196725,21.1,19.241665,21.016665,21.733335,3722.649,25.48933333333333,53.72616666666667,1.2804666666666666,72.46883333333334,920.1432183333332,150.37449999999998,0.0,25.6305,25.35,54.10666666666667,53.35583333333333,,0.044205844155844,,,
2024-07-20 20:00:00,21.813015,21.1,19.2,21.01667,21.725,3722.367,23.683666666666667,60.2305,0.4242499999999999,90.893,920.6232133333334,26.496966666666665,0.0,23.8295,23.53033333333333,60.481,60.015,,0.0457041958041954,,,
2024-07-20 21:00:00,18.494685,21.1,19.15833,21.075,21.7,3723.764,21.088166666666663,68.23866666666667,0.29245,112.49666666666668,921.0037316666666,0.0458666666666666,0.0,21.238166666666665,20.9405,68.46700000000001,68.0285,,0.045954145854146,,,
2024-07-20 22:00:00,16.502544999999998,21.1,19.175,21.066665,21.75833,3726.3075,17.750833333333333,81.07783333333333,0.40475,109.43166666666666,921.5727383333334,0.0,0.0,17.906166666666664,17.5865,81.3605,80.82783333333333,,0.0439561938061937,,,
2024-07-20 23:00:00,15.040905,21.1,19.15833,21.06667,21.716665,3729.0975,15.1705,89.95666666666666,1.27205,192.545,921.7404266666668,0.0,0.0,15.3165,15.016666666666667,90.13666666666668,89.75,,0.0457043456543457,,,
2024-07-21 00:00:00,14.03885,21.1,19.225,21.075000000000003,21.741665,3734.4615,13.957333333333333,93.58333333333331,1.303,193.7866666666667,922.1937966666668,0.0,0.0,14.098333333333333,13.819666666666668,93.73166666666664,93.40666666666668,,0.0427073426573427,4.218492536279678,5.062191043535614,1.2
2024-07-21 01:00:00,13.354265,21.1,19.2,21.075,21.749995,3740.699,13.2495,95.45166666666668,1.38235,191.63666666666668,922.377665,0.0,0.0,13.389333333333331,13.101333333333336,95.60666666666664,95.30166666666668,,0.043206943056943,,,
2024-07-21 02:00:00,12.970075,21.1,19.191665,21.091665,21.725,3747.9955,12.8115,96.705,1.4287,190.8383333333333,922.4098433333334,0.0,0.0,12.941,12.656833333333331,96.86,96.54666666666668,,0.0437063936063934,,,
2024-07-21 03:00:00,12.778995,21.091665,19.208335,21.05,21.8,3756.79,12.618666666666666,97.61666666666666,1.2471833333333333,190.63333333333333,922.3584333333332,0.0,0.0,12.761666666666668,12.469,97.76666666666668,97.43333333333334,,0.0424575424575424,,,
2024-07-21 04:00:00,12.42598,21.1,19.175,21.1,21.774995,3761.9665,11.993,98.03,1.2811666666666668,191.09666666666664,922.1006783333332,0.0,0.0,12.142166666666666,11.842833333333337,98.19,97.86166666666666,,0.0424576923076923,,,
2024-07-21 05:00:00,12.025765,21.04167,19.2,21.1,21.75833,3769.201,11.772333333333334,98.62666666666668,1.1835666666666669,190.35,922.0139183333332,0.0,0.0,11.911,11.627166666666666,98.785,98.465,,0.0439560439560437,,,
2024-07-21 06:00:00,11.740215,21.008335,19.175,21.1,21.78333,3774.7525,11.194,98.87833333333332,1.4118,192.4,922.3054083333334,2.7364666666666664,0.0,11.336166666666664,11.037666666666668,99.02333333333333,98.735,,0.0449550949050947,,,
2024-07-21 07:00:00,12.51825,21.033335,19.208335,21.1,21.8,3781.8625,13.624166666666667,99.52,0.4212499999999999,185.8683333333333,922.5097533333334,58.188833333333335,0.0,13.772666666666668,13.473666666666666,99.65666666666668,99.36,,0.0427071928071928,,,
2024-07-21 08:00:00,15.60295,20.991665,19.2,21.1,21.8,3786.852,16.494833333333336,94.50166666666668,0.7899499999999999,301.8816666666667,922.71397,191.59333333333333,0.0,16.635166666666667,16.327333333333332,94.74333333333334,94.25166666666668,,0.044205844155844,,,
2024-07-21 09:00:00,18.87051,21.0,19.166665,21.1,21.78333,3792.9635,19.975,79.305,0.6162666666666666,276.1229,922.769225,350.665,0.0,20.114166666666662,19.8325,79.79566666666666,78.786,,0.0454546953046953,,,
2024-07-21 10:00:00,22.534375,21.0,19.183335,21.1,21.791665,3793.0885,23.212333333333333,63.36866666666666,1.2178,181.1277166666667,922.657755,504.6783333333333,0.0,23.361,23.048333333333336,64.16,62.686,,0.0447052947052944,,,
2024-07-21 11:00:00,24.668185,20.98333,19.2,21.1,21.76666,3793.431,24.9705,58.306666666666665,1.4565333333333332,111.20365,922.5286833333332,646.9133333333334,0.0,25.1375,24.801666666666662,59.03233333333333,57.62616666666667,,0.0454548451548449,,,
2024-07-21 12:00:00,25.201605,21.0,19.18333,21.1,21.716665,3793.2495,26.00616666666667,53.92816666666667,1.903133333333333,50.37266666666667,922.3122233333332,743.8166666666667,0.0,26.166833333333333,25.835500000000003,54.69566666666666,53.1965,,0.0469531968031967,,,
2024-07-21 13:00:00,25.483235,20.975,19.183335,21.1,21.7,3779.2945,26.805,48.89783333333333,1.9649333333333328,74.51911666666666,921.9423716666666,732.785,0.0,26.97433333333333,26.6235,49.93116666666666,47.902166666666666,,0.0482017482517484,,,
2024-07-21 14:00:00,26.117025,20.958335,19.191665,21.091665,21.7,3753.232,27.71433333333333,43.61816666666667,2.0515,76.26016666666666,921.38063,794.0433333333333,0.0,27.884166666666665,27.53833333333333,44.38666666666666,42.88583333333334,,0.0487013486513487,,,
2024-07-21 15:00:00,26.35659,20.908335,19.175,21.083335,21.658335,3730.65,27.889666666666667,45.69533333333333,2.0599666666666665,63.057,920.5558766666668,718.285,0.0,28.0465,27.72283333333333,46.71683333333333,44.811166666666665,,0.0521976523476521,,,
2024-07-21 16:00:00,26.483795,20.933335,19.183335,21.08333,21.6,3721.052,27.9555,44.714000000000006,2.31315,63.848333333333336,920.0817916666668,643.7333333333333,0.0,28.112,27.788666666666664,45.53716666666666,43.99366666666666,,0.0529470529470527,,,
2024-07-21 17:00:00,26.230985,20.975,19.2,21.041665,21.6,3716.4165,27.846833333333333,44.899,1.9271833333333328,74.27116666666667,919.6929566666666,498.5366666666667,0.0,28.00783333333333,27.683333333333334,45.60766666666667,44.25783333333333,0.1696940561658096,0.0524476023976024,,,
2024-07-21 18:00:00,25.794625,20.925,19.175,21.066665,21.6,3715.7765,27.42383333333333,44.97166666666667,1.4124166666666669,81.76816666666667,919.6660133333334,310.00166666666667,0.0,27.5725,27.26633333333333,45.54183333333333,44.5015,,0.0539461038961037,,,
2024-07-21 19:00:00,23.93924,20.95,19.133335,21.066665,21.591665,3715.1855,25.73166666666667,48.7265,0.6733666666666667,79.17083333333333,919.8813683333334,72.81283333333333,0.0,25.8805,25.5875,49.0765,48.35416666666666,,0.0546953546453547,,,
2024-07-21 20:00:00,21.081775,20.941665,19.166665,21.058335,21.6,3714.6705,24.05666666666667,54.478,0.2239333333333333,89.26299999999999,919.958165,5.227516666666667,0.0,24.204166666666666,23.90083333333333,54.6285,54.32266666666667,,0.0539461038961037,,,
2024-07-21 21:00:00,19.400915,20.950000000000003,19.141665,21.05833,21.6,3714.645,22.1965,62.438,0.6770166666666667,144.79666666666665,920.3231616666668,0.0,0.0,22.34016666666667,22.05366666666667,62.569,62.30033333333333,,0.0544457042957043,,,
2024-07-21 22:00:00,19.281545,20.975,19.14167,21.058335,21.6,3715.0025,21.581333333333337,68.47433333333333,1.3363166666666666,129.9269666666667,921.19382,0.0,0.0127,21.734,21.4325,68.85466666666666,68.11116666666666,,0.0536961538461535,,,
2024-07-21 23:00:00,17.79953,21.03333,19.18333,21.13333,21.6,3718.62,18.82283333333333,90.04333333333334,1.3525666666666667,185.36166666666668,920.5965916666668,0.0,0.0254,18.971,18.661,90.36666666666666,89.71499999999999,,0.0484518481518479,,,
2024-07-22 00:00:00,17.23592,21.008335,19.16667,21.091665,21.6,3732.154,18.771,89.295,0.74965,194.05,920.31375,0.0,0.0296333333333333,18.919500000000003,18.611,89.55333333333333,89.055,,0.0509489510489514,4.425297055945003,5.310356467134003,1.2
2024-07-22 01:00:00,16.226215,20.99167,19.2,21.1,21.6,3746.125,17.397499999999997,94.57833333333332,0.2173666666666666,66.53475,920.2950833333332,0.0,0.0042333333333333,17.52733333333333,17.242166666666666,94.74833333333332,94.39333333333336,,0.0501997002997004,,,
2024-07-22 02:00:00,16.262439999999998,20.991665,19.175,21.091665,21.6,3756.291,17.2515,94.05166666666668,1.6987333333333334,128.493,920.8181216666668,0.0,0.0,17.395500000000002,17.089833333333335,94.28166666666668,93.80833333333334,,0.051198901098901,,,
2024-07-22 03:00:00,16.638395,21.0,19.2,21.108335,21.6,3779.43,16.8965,95.21666666666668,2.33605,60.3256,921.0841716666667,0.0,0.0084666666666666,17.033166666666666,16.737666666666666,95.56166666666668,94.91,,0.0497002497502494,,,
2024-07-22 04:00:00,15.875934999999998,21.016665,19.2,21.15,21.65,3785.355,16.514833333333332,91.15666666666668,2.08115,172.355,919.7026183333332,0.0,0.0084666666666666,16.665,16.3555,91.625,90.655,,0.0464535964035964,,,
2024-07-22 05:00:00,15.716425,21.04167,19.2,21.125,21.65,3783.297,16.564,95.41333333333334,0.8502833333333334,150.72333333333333,919.3308366666666,0.0,0.0084666666666666,16.707666666666668,16.415,95.565,95.23666666666666,,0.0464534465534464,,,
2024-07-22 06:00:00,15.905525,21.1,19.125,21.1,21.6,3783.172,16.368333333333332,97.26,1.0594666666666666,288.47,919.9725733333332,2.7433,0.0042333333333333,16.513833333333334,16.207,97.40333333333334,97.10166666666667,,0.0492007992007991,,,
2024-07-22 07:00:00,16.070605,21.066665,19.175,21.15,21.6,3781.4255,17.214333333333332,97.11666666666666,0.4649833333333333,205.30900000000003,919.7981516666666,66.24183333333333,0.0042333333333333,17.360666666666667,17.05366666666667,97.26,96.96666666666668,,0.0472028471528467,,,
2024-07-22 08:00:00,18.40342,21.15,19.191665,21.108335,21.616665,3783.858,18.626166666666663,93.15666666666668,0.3645833333333333,140.76566666666668,919.76714,155.21,0.0,18.769166666666667,18.472,93.44166666666666,92.865,,0.0449550949050947,,,
2024-07-22 09:00:00,19.26573,21.191665,19.2,21.108335,21.625,3786.7895,19.226333333333333,90.19833333333332,1.5313333333333332,65.12116666666667,920.0841183333332,324.67333333333335,0.0042333333333333,19.367666666666665,19.06533333333333,90.705,89.67333333333333,,0.0432067932067931,,,
2024-07-22 10:00:00,21.59979,21.216665,19.175,21.1,21.6,3788.91,20.759666666666664,81.03,1.0931333333333333,67.33078333333333,920.1830933333332,510.2933333333333,0.0,20.90716666666667,20.62283333333333,82.11,79.98716666666668,,0.044205844155844,,,
2024-07-22 11:00:00,23.645745,21.225,19.175,21.1,21.6,3790.3475,22.805333333333333,70.153,0.8065333333333334,142.5147,919.9980883333334,660.2016666666666,0.0042333333333333,22.95433333333333,22.654666666666667,71.31933333333333,69.0835,,0.0439560439560441,,,
2024-07-22 12:00:00,25.213075,21.316665,19.158335,21.083335,21.6,3791.9955,24.8645,60.27333333333333,0.8379,195.32148333333333,919.6856416666668,773.8383333333334,0.0,25.01783333333333,24.696666666666665,61.41366666666667,59.24566666666667,,0.0422077422577421,,,
2024-07-22 13:00:00,25.496405000000003,21.34167,19.191665,21.091665,21.6,3792.4455,25.94233333333333,54.12683333333334,1.2187333333333332,218.06231666666665,919.2153883333334,813.7166666666667,0.0,26.115333333333336,25.779,55.517500000000005,52.9945,,0.0402097902097904,,,
2024-07-22 14:00:00,26.5918,21.375,19.19167,21.1,21.583335,3788.0775,27.150666666666663,50.502833333333335,1.0489,102.138,918.8906033333332,809.1433333333333,0.0,27.307,26.986833333333333,51.78416666666667,49.342666666666666,,0.0394603896103895,,,
2024-07-22 15:00:00,26.697435,21.425,19.166665,21.1,21.575,3774.9025,27.889,47.8685,1.357816666666667,149.80986666666666,918.3433866666668,763.1866666666666,0.0,28.04133333333333,27.716833333333334,49.148,46.64416666666667,,0.0389610889110887,,,
2024-07-22 16:00:00,26.659435,21.441665,19.125,21.06667,21.56667,3768.9225,27.918666666666663,45.301833333333335,1.69255,55.90783333333333,917.8231,646.5983333333334,0.0,28.07333333333333,27.754166666666663,46.6065,44.08416666666666,,0.0409588911088911,,,
2024-07-22 17:00:00,26.595425,21.441665,19.175,21.08333,21.549995000000003,3767.144,27.835833333333333,47.50083333333334,1.339783333333333,67.38483333333333,917.5050233333334,505.0466666666667,0.0,27.98883333333333,27.675833333333333,48.72566666666667,46.299,,0.0394608391608389,,,
2024-07-22 18:00:00,25.96731,21.5,19.141665000000003,21.075,21.525,3766.724,27.09583333333333,51.084833333333336,1.61035,61.52966666666667,917.2583516666668,311.68833333333333,0.0,27.25133333333333,26.94183333333333,52.016666666666666,50.165333333333336,,0.0397103396603394,,,
2024-07-22 19:00:00,24.51329,21.541665,19.158335,21.066665,21.541665,3766.271,26.359166666666667,53.190333333333335,0.6769833333333334,102.33766666666666,917.3786883333332,142.7895,0.0,26.502666666666663,26.2095,53.951,52.56933333333333,,0.0377123876123874,,,
2024-07-22 20:00:00,22.217665,21.591665,19.208335,21.083335,21.541665,3765.73,24.434166666666663,61.22316666666666,0.4504333333333333,120.7085,917.5062733333332,28.40178333333333,0.0,24.58233333333333,24.28033333333333,61.7615,60.73983333333333,,0.0342157842157841,,,
2024-07-22 21:00:00,19.44769,21.6,19.241665,21.08333,21.541665,3765.5815,22.222166666666663,69.693,1.2320166666666668,152.855,917.7781083333334,0.0,0.0,22.35833333333333,22.088833333333334,69.91233333333334,69.47833333333332,,0.0329672327672326,,,
2024-07-22 22:00:00,18.89541,21.6,19.166665,21.1,21.58333,3765.656,21.386666666666667,73.31366666666666,2.2245166666666667,164.03833333333333,918.3863383333334,0.0,0.0,21.529,21.244000000000003,73.49050000000001,73.15233333333335,,0.0334666833166833,,,
2024-07-22 23:00:00,18.84326,21.6,19.16667,21.1,21.56667,3766.35,19.985166666666668,80.43716666666666,2.6444,170.93833333333333,918.7558433333332,0.0,0.0,20.127666666666663,19.829833333333333,80.59333333333333,80.28133333333334,,0.0339658341658338,,,
2024-07-23 00:00:00,18.14748,21.625,19.175,21.1,21.566665,3767.118,19.432333333333336,81.64166666666667,2.370983333333333,171.025,918.9985633333332,0.0,0.0,19.5705,19.27883333333333,81.78166666666667,81.47833333333332,,0.032967082917083,4.687825863595074,5.625391036314088,1.2
2024-07-23 01:00:00,17.857975000000003,21.616665,19.2,21.083335,21.58333,3767.3275,19.09733333333333,84.62666666666668,1.8005833333333332,184.76166666666668,918.8865283333332,0.0,0.0,19.244333333333334,18.93183333333333,84.81166666666667,84.425,,0.0324676323676324,,,
